Material_ID,Category,Sub_Category,Brand,Product_Name,Image_URL,Product_Page_URL,Specification,Grade,Size,Thickness,Colour,Unit,Pack_Size,Price_INR,Min_Price_INR,Max_Price_INR,GST_Status,Quality_Rating,Durability_Rating,Application,Advantages,Disadvantages,Availability,Supplier_Location,Price_Type,Data_Status,Updated_Date
MAT0479,Doors & Windows,uPVC Door,Fenesta,Fenesta uPVC Door 5x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.fenesta.com/,5 mm Glass,Standard,5x7 ft,,Grey,Sq Ft,1 sq ft,11029.2,9926.28,12683.58,Verify current GST,5,4,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0480,Doors & Windows,Sliding Window,AIS Windows,AIS Windows Sliding Window 6x7 ft,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?auto=format&fit=crop&w=900&q=80,https://www.aiswindows.com/,6 mm Glass,Standard,6x7 ft,,Silver,Piece,1 piece,11367.07,10230.36,13072.13,Verify current GST,3,3,Openings and building envelope,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0481,Glass,Clear Glass,AIS,AIS Clear Glass 5 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,5 mm,Standard,5 mm,5 mm,White,Sq Ft,1 sq ft,282.94,254.65,325.38,Verify current GST,3,3,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0482,Glass,Toughened Glass,Saint-Gobain,Saint-Gobain Toughened Glass 6 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,6 mm,Standard,6 mm,6 mm,Black,Sq Ft,1 sq ft,642.24,578.02,738.58,Verify current GST,5,3,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0483,Glass,Laminated Glass,Guardian Glass,Guardian Glass Laminated Glass 8 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.guardianglass.com/,8 mm,Standard,8 mm,8 mm,Natural,Sq Ft,1 sq ft,318.97,287.07,366.82,Verify current GST,4,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0484,Glass,Tinted Glass,AIS,AIS Tinted Glass 10 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,10 mm,Standard,10 mm,10 mm,Silver,Sq Ft,1 sq ft,646.0,581.4,742.9,Verify current GST,5,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0485,Glass,Low-E Glass,Saint-Gobain,Saint-Gobain Low-E Glass 12 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,12 mm,Standard,12 mm,12 mm,White,Sq Ft,1 sq ft,300.36,270.32,345.41,Verify current GST,4,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0486,Glass,Clear Glass,Guardian Glass,Guardian Glass Clear Glass 5 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.guardianglass.com/,5 mm,Standard,5 mm,5 mm,Brown,Sq Ft,1 sq ft,189.95,170.95,218.44,Verify current GST,5,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0487,Glass,Toughened Glass,AIS,AIS Toughened Glass 6 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,6 mm,Standard,6 mm,6 mm,Multiple,Sq Ft,1 sq ft,557.5,501.75,641.12,Verify current GST,3,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0488,Glass,Laminated Glass,Saint-Gobain,Saint-Gobain Laminated Glass 8 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,8 mm,Standard,8 mm,8 mm,Brown,Sq Ft,1 sq ft,467.16,420.44,537.23,Verify current GST,5,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0489,Glass,Tinted Glass,Guardian Glass,Guardian Glass Tinted Glass 10 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.guardianglass.com/,10 mm,Standard,10 mm,10 mm,Black,Sq Ft,1 sq ft,228.61,205.75,262.9,Verify current GST,4,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0490,Glass,Low-E Glass,AIS,AIS Low-E Glass 12 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,12 mm,Standard,12 mm,12 mm,Silver,Sq Ft,1 sq ft,195.55,176.0,224.88,Verify current GST,3,3,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0491,Glass,Clear Glass,Saint-Gobain,Saint-Gobain Clear Glass 5 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,5 mm,Standard,5 mm,5 mm,Brown,Sq Ft,1 sq ft,434.36,390.92,499.51,Verify current GST,3,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0492,Glass,Toughened Glass,Guardian Glass,Guardian Glass Toughened Glass 6 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.guardianglass.com/,6 mm,Standard,6 mm,6 mm,Grey,Sq Ft,1 sq ft,127.68,114.91,146.83,Verify current GST,3,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0493,Glass,Laminated Glass,AIS,AIS Laminated Glass 8 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,8 mm,Standard,8 mm,8 mm,Multiple,Sq Ft,1 sq ft,227.05,204.35,261.11,Verify current GST,3,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0494,Glass,Tinted Glass,Saint-Gobain,Saint-Gobain Tinted Glass 10 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,10 mm,Standard,10 mm,10 mm,Beige,Sq Ft,1 sq ft,221.23,199.11,254.41,Verify current GST,4,3,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0495,Glass,Low-E Glass,Guardian Glass,Guardian Glass Low-E Glass 12 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.guardianglass.com/,12 mm,Standard,12 mm,12 mm,Natural,Sq Ft,1 sq ft,372.18,334.96,428.01,Verify current GST,4,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0496,Glass,Clear Glass,AIS,AIS Clear Glass 5 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,5 mm,Standard,5 mm,5 mm,Black,Sq Ft,1 sq ft,413.39,372.05,475.4,Verify current GST,4,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0497,Glass,Toughened Glass,Saint-Gobain,Saint-Gobain Toughened Glass 6 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,6 mm,Standard,6 mm,6 mm,Black,Sq Ft,1 sq ft,580.7,522.63,667.8,Verify current GST,4,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0498,Glass,Laminated Glass,Guardian Glass,Guardian Glass Laminated Glass 8 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.guardianglass.com/,8 mm,Standard,8 mm,8 mm,Multiple,Sq Ft,1 sq ft,244.09,219.68,280.7,Verify current GST,4,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0499,Glass,Tinted Glass,AIS,AIS Tinted Glass 10 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,10 mm,Standard,10 mm,10 mm,Natural,Sq Ft,1 sq ft,116.26,104.63,133.7,Verify current GST,4,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0500,Glass,Low-E Glass,Saint-Gobain,Saint-Gobain Low-E Glass 12 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,12 mm,Standard,12 mm,12 mm,Black,Sq Ft,1 sq ft,479.93,431.94,551.92,Verify current GST,5,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0501,Glass,Clear Glass,Guardian Glass,Guardian Glass Clear Glass 5 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.guardianglass.com/,5 mm,Standard,5 mm,5 mm,Brown,Sq Ft,1 sq ft,300.82,270.74,345.94,Verify current GST,5,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0502,Glass,Toughened Glass,AIS,AIS Toughened Glass 6 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,6 mm,Standard,6 mm,6 mm,Grey,Sq Ft,1 sq ft,258.41,232.57,297.17,Verify current GST,4,5,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0503,Glass,Laminated Glass,Saint-Gobain,Saint-Gobain Laminated Glass 8 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,8 mm,Standard,8 mm,8 mm,Silver,Sq Ft,1 sq ft,404.94,364.45,465.68,Verify current GST,5,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0504,Glass,Tinted Glass,Guardian Glass,Guardian Glass Tinted Glass 10 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.guardianglass.com/,10 mm,Standard,10 mm,10 mm,White,Sq Ft,1 sq ft,226.0,203.4,259.9,Verify current GST,4,4,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0505,Glass,Low-E Glass,AIS,AIS Low-E Glass 12 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.aisglass.com/,12 mm,Standard,12 mm,12 mm,Brown,Sq Ft,1 sq ft,606.45,545.81,697.42,Verify current GST,4,3,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0506,Glass,Clear Glass,Saint-Gobain,Saint-Gobain Clear Glass 5 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.saint-gobain.co.in/,5 mm,Standard,5 mm,5 mm,White,Sq Ft,1 sq ft,118.86,106.97,136.69,Verify current GST,5,3,"Windows, partitions and façades",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
